time,lat,lon,altitude,tas
1599782294,35.085564,-95,10000,200
1599782295,35.084632,-95,10000,200
1599782296,35.0837,-95,10000,200
1599782297,35.082768,-95,10000,200
1599782298,35.081836,-95,10000,200
1599782299,35.080904,-95,10000,200
1599782300,35.079972,-95,10000,200
1599782301,35.07904,-95,10000,200
1599782302,35.078108,-95,10000,200
1599782303,35.077176,-95,10000,200
1599782304,35.076244,-95,10000,200
1599782305,35.075312,-95,10000,200
1599782306,35.07438,-95,10000,200
1599782307,35.073448,-95,10000,200
1599782308,35.072516,-95,10000,200
1599782309,35.071584,-95,10000,200
1599782310,35.070652,-95,10000,200
1599782311,35.06972,-95,10000,200
1599782312,35.068788,-95,10000,200
1599782313,35.067856,-95,10000,200
1599782314,35.066924,-95,10000,200
1599782315,35.065992,-95,10000,200
1599782316,35.06506,-95,10000,200
1599782317,35.064128,-95,10000,200
1599782318,35.063196,-95,10000,200
1599782319,35.062264,-95,10000,200
1599782320,35.061332,-95,10000,200
1599782321,35.0604,-95,10000,200
1599782322,35.059468,-95,10000,200
1599782323,35.058536,-95,10000,200
1599782324,35.057604,-95,10000,200
1599782325,35.056672,-95,10000,200
1599782326,35.05574,-95,10000,200
1599782327,35.054808,-95,10000,200
1599782328,35.053876,-95,10000,200
1599782329,35.052944,-95,10000,200
1599782330,35.052012,-95,10000,200
1599782331,35.05108,-95,10000,200
1599782332,35.050148,-95,10000,200
1599782333,35.049216,-95,10000,200
1599782334,35.048284,-95,10000,200
1599782335,35.047352,-95,10000,200
1599782336,35.04642,-95,10000,200
1599782337,35.045488,-95,10000,200
1599782338,35.044556,-95,10000,200
1599782339,35.043624,-95,10000,200
1599782340,35.042692,-95,10000,200
1599782341,35.04176,-95,10000,200
1599782342,35.040828,-95,10000,200
1599782343,35.039896,-95,10000,200
1599782344,35.038964,-95,10000,200
1599782345,35.038032,-95,10000,200
1599782346,35.0371,-95,10000,200
1599782347,35.036168,-95,10000,200
1599782348,35.035236,-95,10000,200
1599782349,35.034304,-95,10000,200
1599782350,35.033372,-95,10000,200
1599782351,35.03244,-95,10000,200
1599782352,35.031508,-95,10000,200
1599782353,35.030576,-95,10000,200
1599782354,35.029644,-95,10000,200
1599782355,35.028712,-95,10000,200
1599782356,35.02778,-95,10000,200
1599782357,35.026848,-95,10000,200
1599782358,35.025916,-95,10000,200
1599782359,35.024984,-95,10000,200
1599782360,35.024052,-95,10000,200
1599782361,35.02312,-95,10000,200
1599782362,35.022188,-95,10000,200
1599782363,35.021256,-95,10000,200
1599782364,35.020324,-95,10000,200
1599782365,35.019392,-95,10000,200
1599782366,35.01846,-95,10000,200
1599782367,35.017528,-95,10000,200
1599782368,35.016596,-95,10000,200
1599782369,35.015664,-95,10000,200
1599782370,35.014732,-95,10000,200
1599782371,35.0138,-95,10000,200
1599782372,35.012868,-95,10000,200
1599782373,35.011936,-95,10000,200
1599782374,35.011004,-95,10000,200
1599782375,35.010072,-95,10000,200
1599782376,35.00914,-95,10000,200
1599782377,35.008208,-95,10000,200
1599782378,35.007276,-95,10000,200
1599782379,35.006344,-95,10000,200
1599782380,35.005412,-95,10000,200
1599782381,35.00448,-95,10000,200
1599782382,35.003548,-95,10000,200
1599782383,35.002616,-95,10000,200
1599782384,35.001684,-95,10000,200
1599782385,35.000752,-95,10000,200
1599782386,35,-95,10000,200
1599782387,35,-95.00107,10000,200
1599782388,35,-95.00214,10000,200
1599782389,35,-95.00321,10000,200
1599782390,35,-95.00428,10000,200
1599782391,35,-95.00535,10000,200
1599782392,35,-95.00642,10000,200
1599782393,35,-95.00749,10000,200
1599782394,35,-95.00856,10000,200
1599782395,35,-95.00963,10000,200
1599782396,35,-95.0107,10000,200
1599782397,35,-95.01177,10000,200
1599782398,35,-95.01284,10000,200
1599782399,35,-95.01391,10000,200
1599782400,35,-95.01498,10000,200
1599782401,35,-95.01605,10000,200
1599782402,35,-95.01712,10000,200
1599782403,35,-95.01819,10000,200
1599782404,35,-95.01926,10000,200
1599782405,35,-95.02033,10000,200
1599782406,35,-95.0214,10000,200
1599782407,35,-95.02247,10000,200
1599782408,35,-95.02354,10000,200
1599782409,35,-95.02461,10000,200
1599782410,35,-95.02568,10000,200
1599782411,35,-95.02675,10000,200
1599782412,35,-95.02782,10000,200
1599782413,35,-95.02889,10000,200
1599782414,35,-95.02996,10000,200
1599782415,35,-95.03103,10000,200
1599782416,35,-95.0321,10000,200
1599782417,35,-95.03317,10000,200
1599782418,35,-95.03424,10000,200
1599782419,35,-95.03531,10000,200
1599782420,35,-95.03638,10000,200
1599782421,35,-95.03745,10000,200
1599782422,35,-95.03852,10000,200
1599782423,35,-95.03959,10000,200
1599782424,35,-95.04066,10000,200
1599782425,35,-95.04173,10000,200
1599782426,35,-95.0428,10000,200
1599782427,35,-95.04387,10000,200
1599782428,35,-95.04494,10000,200
1599782429,35,-95.04601,10000,200
1599782430,35,-95.04708,10000,200
1599782431,35,-95.04815,10000,200
1599782432,35,-95.04922,10000,200
1599782433,35,-95.05029,10000,200
1599782434,35,-95.05136,10000,200
1599782435,35,-95.05243,10000,200
1599782436,35,-95.0535,10000,200
1599782437,35,-95.05457,10000,200
1599782438,35,-95.05564,10000,200
1599782439,35,-95.05671,10000,200
1599782440,35,-95.05778,10000,200
1599782441,35,-95.05885,10000,200
1599782442,35,-95.05992,10000,200
1599782443,35,-95.06099,10000,200
1599782444,35,-95.06206,10000,200
1599782445,35,-95.06313,10000,200
1599782446,35,-95.0642,10000,200
1599782447,35,-95.06527,10000,200
1599782448,35,-95.06634,10000,200
1599782449,35,-95.06741,10000,200
1599782450,35,-95.06848,10000,200
1599782451,35,-95.06955,10000,200
1599782452,35,-95.07062,10000,200
1599782453,35,-95.07169,10000,200
1599782454,35,-95.07276,10000,200
1599782455,35,-95.07383,10000,200
1599782456,35,-95.0749,10000,200
1599782457,35,-95.07597,10000,200
1599782458,35,-95.07704,10000,200
1599782459,35,-95.07811,10000,200
1599782460,35,-95.07918,10000,200
1599782461,35,-95.08025,10000,200
1599782462,35,-95.08132,10000,200
1599782463,35,-95.08239,10000,200
1599782464,35,-95.08346,10000,200
1599782465,35,-95.08453,10000,200
1599782466,35,-95.0856,10000,200
1599782467,35,-95.08667,10000,200
1599782468,35,-95.08774,10000,200
1599782469,35,-95.08881,10000,200
1599782470,35,-95.08988,10000,200
1599782471,35,-95.09095,10000,200
1599782472,35,-95.09202,10000,200
1599782473,35,-95.09309,10000,200
1599782474,35,-95.09416,10000,200
1599782475,35,-95.09523,10000,200
1599782476,35,-95.0963,10000,200
1599782477,35,-95.09737,10000,200
1599782478,35,-95.09844,10000,200
1599782479,35,-95.09951,10000,200
1599782480,35,-95.10058,10000,200
1599782481,35,-95.10165,10000,200
1599782482,35,-95.10272,10000,200
1599782483,35,-95.10379,10000,200
1599782484,35,-95.10486,10000,200
1599782485,35,-95.10593,10000,200
1599782486,35,-95.107,10000,200
1599782487,35,-95.10807,10000,200
1599782488,35,-95.10914,10000,200
1599782489,35,-95.11021,10000,200
1599782490,35,-95.11128,10000,200
1599782491,35,-95.11235,10000,200
1599782492,35,-95.11342,10000,200
1599782493,35,-95.11449,10000,200
1599782494,35,-95.11556,10000,200
1599782495,35,-95.11663,10000,200
1599782496,35,-95.1177,10000,200
1599782497,35,-95.11877,10000,200
1599782498,35,-95.11984,10000,200
1599782499,35,-95.12091,10000,200
1599782500,35,-95.12198,10000,200
1599782501,35,-95.12305,10000,200
1599782502,35,-95.12412,10000,200
1599782503,35,-95.12519,10000,200
1599782504,35,-95.12626,10000,200
1599782505,35,-95.12733,10000,200
1599782506,35,-95.1284,10000,200
1599782507,35,-95.12947,10000,200
1599782508,35,-95.13054,10000,200
1599782509,35,-95.13161,10000,200
1599782510,35,-95.13268,10000,200
1599782511,35,-95.13375,10000,200
1599782512,35,-95.13482,10000,200
1599782513,35,-95.13589,10000,200
1599782514,35,-95.13696,10000,200
1599782515,35,-95.13803,10000,200
1599782516,35,-95.1391,10000,200
1599782517,35,-95.14017,10000,200
1599782518,35,-95.14124,10000,200
1599782519,35,-95.14231,10000,200
1599782520,35,-95.14338,10000,200
1599782521,35,-95.14445,10000,200
1599782522,35,-95.14552,10000,200
1599782523,35,-95.14659,10000,200
1599782524,35,-95.14766,10000,200
1599782525,35,-95.14873,10000,200
1599782526,35,-95.1498,10000,200
1599782527,35,-95.15087,10000,200
1599782528,35,-95.15194,10000,200
1599782529,35,-95.15301,10000,200
1599782530,35,-95.15408,10000,200
1599782531,35,-95.15515,10000,200
1599782532,35,-95.15622,10000,200
1599782533,35,-95.15729,10000,200
1599782534,35,-95.15836,10000,200
1599782535,35,-95.15943,10000,200
1599782536,35,-95.1605,10000,200
1599782537,35,-95.16157,10000,200
1599782538,35,-95.16264,10000,200
1599782539,35,-95.16371,10000,200
1599782540,35,-95.16478,10000,200
1599782541,35,-95.16585,10000,200
1599782542,35,-95.16692,10000,200
1599782543,35,-95.16799,10000,200
1599782544,35,-95.16906,10000,200
1599782545,35,-95.17013,10000,200
1599782546,35,-95.1712,10000,200
1599782547,35,-95.17227,10000,200
1599782548,35,-95.17334,10000,200
1599782549,35,-95.17441,10000,200
1599782550,35,-95.17548,10000,200
1599782551,35,-95.17655,10000,200
1599782552,35,-95.17762,10000,200
1599782553,35,-95.17869,10000,200
1599782554,35,-95.17976,10000,200
1599782555,35,-95.18083,10000,200
1599782556,35,-95.1819,10000,200
1599782557,35,-95.18297,10000,200
1599782558,35,-95.18404,10000,200
1599782559,35,-95.18511,10000,200
1599782560,35,-95.18618,10000,200
1599782561,35,-95.18725,10000,200
1599782562,35,-95.18832,10000,200
1599782563,35,-95.18939,10000,200
1599782564,35,-95.19046,10000,200
1599782565,35,-95.19153,10000,200
1599782566,35,-95.1926,10000,200
1599782567,35,-95.19367,10000,200
1599782568,35,-95.19474,10000,200
1599782569,35,-95.19581,10000,200
1599782570,35,-95.19688,10000,200
1599782571,35,-95.19795,10000,200
1599782572,35,-95.19902,10000,200
1599782573,35,-95.20009,10000,200
1599782574,35,-95.20116,10000,200
1599782575,35,-95.20223,10000,200
1599782576,35,-95.2033,10000,200
1599782577,35,-95.20437,10000,200
1599782578,35,-95.20544,10000,200
1599782579,35,-95.20651,10000,200
1599782580,35,-95.20758,10000,200
1599782581,35,-95.20865,10000,200
1599782582,35,-95.20972,10000,200
1599782583,35,-95.21079,10000,200
1599782584,35,-95.21186,10000,200
1599782585,35,-95.21293,10000,200
1599782586,35,-95.214,10000,200
1599782587,35,-95.21507,10000,200
1599782588,35,-95.21614,10000,200
1599782589,35,-95.21721,10000,200
1599782590,35,-95.21828,10000,200
1599782591,35,-95.21935,10000,200
1599782592,35,-95.22042,10000,200
1599782593,35,-95.22149,10000,200
1599782594,35,-95.22256,10000,200
1599782595,35,-95.22363,10000,200
1599782596,35,-95.2247,10000,200
1599782597,35,-95.22577,10000,200
1599782598,35,-95.22684,10000,200
1599782599,35,-95.22791,10000,200
1599782600,35,-95.22898,10000,200
1599782601,35,-95.23005,10000,200
1599782602,35,-95.23112,10000,200
1599782603,35,-95.23219,10000,200
1599782604,35,-95.23326,10000,200
1599782605,35,-95.23433,10000,200
1599782606,35,-95.2354,10000,200
1599782607,35,-95.23647,10000,200
1599782608,35,-95.23754,10000,200
1599782609,35,-95.23861,10000,200
1599782610,35,-95.23968,10000,200
1599782611,35,-95.24075,10000,200
1599782612,35,-95.24182,10000,200
1599782613,35,-95.24289,10000,200
1599782614,35,-95.24396,10000,200
1599782615,35,-95.24503,10000,200
1599782616,35,-95.2461,10000,200
1599782617,35,-95.24717,10000,200
1599782618,35,-95.24824,10000,200
1599782619,35,-95.24931,10000,200
1599782620,35,-95.25038,10000,200
1599782621,35,-95.25145,10000,200
1599782622,35,-95.25252,10000,200
1599782623,35,-95.25359,10000,200
1599782624,35,-95.25466,10000,200
1599782625,35,-95.25573,10000,200
1599782626,35,-95.2568,10000,200
1599782627,35,-95.25787,10000,200
1599782628,35,-95.25894,10000,200
1599782629,35,-95.26001,10000,200
1599782630,35,-95.26108,10000,200
1599782631,35,-95.26215,10000,200
1599782632,35,-95.26322,10000,200
1599782633,35,-95.26429,10000,200
1599782634,35,-95.26536,10000,200
1599782635,35,-95.26643,10000,200
1599782636,35,-95.2675,10000,200
1599782637,35,-95.26857,10000,200
1599782638,35,-95.26964,10000,200
1599782639,35,-95.27071,10000,200
1599782640,35,-95.27178,10000,200
1599782641,35,-95.27285,10000,200
1599782642,35,-95.27392,10000,200
1599782643,35,-95.27499,10000,200
1599782644,35,-95.27606,10000,200
1599782645,35,-95.27713,10000,200
1599782646,35,-95.2782,10000,200
1599782647,35,-95.27927,10000,200
1599782648,35,-95.28034,10000,200
1599782649,35,-95.28141,10000,200
1599782650,35,-95.28248,10000,200
1599782651,35,-95.28355,10000,200
1599782652,35,-95.28462,10000,200
1599782653,35,-95.28569,10000,200
1599782654,35,-95.28676,10000,200
1599782655,35,-95.28783,10000,200
1599782656,35,-95.2889,10000,200
1599782657,35,-95.28997,10000,200
1599782658,35,-95.29104,10000,200
1599782659,35,-95.29211,10000,200
1599782660,35,-95.29318,10000,200
1599782661,35,-95.29425,10000,200
1599782662,35,-95.29532,10000,200
1599782663,35,-95.29639,10000,200
1599782664,35,-95.29746,10000,200
1599782665,35,-95.29853,10000,200
1599782666,35,-95.2996,10000,200
1599782667,35,-95.30067,10000,200
1599782668,35,-95.30174,10000,200
1599782669,35,-95.30281,10000,200
1599782670,35,-95.30388,10000,200
1599782671,35,-95.30495,10000,200
1599782672,35,-95.30602,10000,200
1599782673,35,-95.30709,10000,200
1599782674,35,-95.30816,10000,200
1599782675,35,-95.30923,10000,200
1599782676,35,-95.3103,10000,200
1599782677,35,-95.31137,10000,200
1599782678,35,-95.31244,10000,200
1599782679,35,-95.31351,10000,200
1599782680,35,-95.31458,10000,200
1599782681,35,-95.31565,10000,200
1599782682,35,-95.31672,10000,200
1599782683,35,-95.31779,10000,200
1599782684,35,-95.31886,10000,200
1599782685,35,-95.31993,10000,200
1599782686,35,-95.321,10000,200
1599782687,35,-95.32207,10000,200
1599782688,35,-95.32314,10000,200
1599782689,35,-95.32421,10000,200
1599782690,35,-95.32528,10000,200
1599782691,35,-95.32635,10000,200
1599782692,35,-95.32742,10000,200
1599782693,35,-95.32849,10000,200
1599782694,35,-95.32956,10000,200
1599782695,35,-95.33063,10000,200
1599782696,35,-95.3317,10000,200
1599782697,35,-95.33277,10000,200
1599782698,35,-95.33384,10000,200
1599782699,35,-95.33491,10000,200
1599782700,35,-95.33598,10000,200
1599782701,35,-95.33705,10000,200
1599782702,35,-95.33812,10000,200
1599782703,35,-95.33919,10000,200
1599782704,35,-95.34026,10000,200
1599782705,35,-95.34133,10000,200
1599782706,35,-95.3424,10000,200
1599782707,35,-95.34347,10000,200
1599782708,35,-95.34454,10000,200
1599782709,35,-95.34561,10000,200
1599782710,35,-95.34668,10000,200
1599782711,35,-95.34775,10000,200
1599782712,35,-95.34882,10000,200
1599782713,35,-95.34989,10000,200
1599782714,35,-95.35096,10000,200
1599782715,35,-95.35203,10000,200
1599782716,35,-95.3531,10000,200
1599782717,35,-95.35417,10000,200
1599782718,35,-95.35524,10000,200
1599782719,35,-95.35631,10000,200
1599782720,35,-95.35738,10000,200
1599782721,35,-95.35845,10000,200
1599782722,35,-95.35952,10000,200
1599782723,35,-95.36059,10000,200
1599782724,35,-95.36166,10000,200
1599782725,35,-95.36273,10000,200
1599782726,35,-95.3638,10000,200
1599782727,35,-95.36487,10000,200
1599782728,35,-95.36594,10000,200
1599782729,35,-95.36701,10000,200
1599782730,35,-95.36808,10000,200
1599782731,35,-95.36915,10000,200
1599782732,35,-95.37022,10000,200
1599782733,35,-95.37129,10000,200
1599782734,35,-95.37236,10000,200
1599782735,35,-95.37343,10000,200
1599782736,35,-95.3745,10000,200
1599782737,35,-95.37557,10000,200
1599782738,35,-95.37664,10000,200
1599782739,35,-95.37771,10000,200
1599782740,35,-95.37878,10000,200
1599782741,35,-95.37985,10000,200
1599782742,35,-95.38092,10000,200
1599782743,35,-95.38199,10000,200
1599782744,35,-95.38306,10000,200
1599782745,35,-95.38413,10000,200
1599782746,35,-95.3852,10000,200
1599782747,35,-95.38627,10000,200
1599782748,35,-95.38734,10000,200
1599782749,35,-95.38841,10000,200
1599782750,35,-95.38948,10000,200
1599782751,35,-95.39055,10000,200
1599782752,35,-95.39162,10000,200
1599782753,35,-95.39269,10000,200
1599782754,35,-95.39376,10000,200
1599782755,35,-95.39483,10000,200
1599782756,35,-95.3959,10000,200
1599782757,35,-95.39697,10000,200
1599782758,35,-95.39804,10000,200
1599782759,35,-95.39911,10000,200
1599782760,35,-95.40018,10000,200
1599782761,35,-95.40125,10000,200
1599782762,35,-95.40232,10000,200
1599782763,35,-95.40339,10000,200
1599782764,35,-95.40446,10000,200
1599782765,35,-95.40553,10000,200
1599782766,35,-95.4066,10000,200
1599782767,35,-95.40767,10000,200
1599782768,35,-95.40874,10000,200
1599782769,35,-95.40981,10000,200
1599782770,35,-95.41088,10000,200
1599782771,35,-95.41195,10000,200
1599782772,35,-95.41302,10000,200
1599782773,35,-95.41409,10000,200
1599782774,35,-95.41516,10000,200
1599782775,35,-95.41623,10000,200
1599782776,35,-95.4173,10000,200
1599782777,35,-95.41837,10000,200
1599782778,35,-95.41944,10000,200
1599782779,35,-95.42051,10000,200
1599782780,35,-95.42158,10000,200
1599782781,35,-95.42265,10000,200
1599782782,35,-95.42372,10000,200
1599782783,35,-95.42479,10000,200
1599782784,35,-95.42586,10000,200
1599782785,35,-95.42693,10000,200
1599782786,35,-95.428,10000,200
1599782787,35,-95.42907,10000,200
1599782788,35,-95.43014,10000,200
1599782789,35,-95.43121,10000,200
1599782790,35,-95.43228,10000,200
1599782791,35,-95.43335,10000,200
1599782792,35,-95.43442,10000,200
1599782793,35,-95.43549,10000,200
1599782794,35,-95.43656,10000,200
1599782795,35,-95.43763,10000,200
1599782796,35,-95.4387,10000,200
1599782797,35,-95.43977,10000,200
1599782798,35,-95.44084,10000,200
1599782799,35,-95.44191,10000,200
1599782800,35,-95.44298,10000,200
1599782801,35,-95.44405,10000,200
1599782802,35,-95.44512,10000,200
1599782803,35,-95.44619,10000,200
1599782804,35,-95.44726,10000,200
1599782805,35,-95.44833,10000,200
1599782806,35,-95.4494,10000,200
1599782807,35,-95.45047,10000,200
1599782808,35,-95.45154,10000,200
1599782809,35,-95.45261,10000,200
1599782810,35,-95.45368,10000,200
1599782811,35,-95.45475,10000,200
1599782812,35,-95.45582,10000,200
1599782813,35,-95.45689,10000,200
1599782814,35,-95.45796,10000,200
1599782815,35,-95.45903,10000,200
1599782816,35,-95.4601,10000,200
1599782817,35,-95.46117,10000,200
1599782818,35,-95.46224,10000,200
1599782819,35,-95.46331,10000,200
1599782820,35,-95.46438,10000,200
1599782821,35,-95.46545,10000,200
1599782822,35,-95.46652,10000,200
1599782823,35,-95.46759,10000,200
1599782824,35,-95.46866,10000,200
1599782825,35,-95.46973,10000,200
1599782826,35,-95.4708,10000,200
1599782827,35,-95.47187,10000,200
1599782828,35,-95.47294,10000,200
1599782829,35,-95.47401,10000,200
1599782830,35,-95.47508,10000,200
1599782831,35,-95.47615,10000,200
1599782832,35,-95.47722,10000,200
1599782833,35,-95.47829,10000,200
1599782834,35,-95.47936,10000,200
1599782835,35,-95.48043,10000,200
1599782836,35,-95.4815,10000,200
1599782837,35,-95.48257,10000,200
1599782838,35,-95.48364,10000,200
1599782839,35,-95.48471,10000,200
1599782840,35,-95.48578,10000,200
1599782841,35,-95.48685,10000,200
1599782842,35,-95.48792,10000,200
1599782843,35,-95.48899,10000,200
1599782844,35,-95.49006,10000,200
1599782845,35,-95.49113,10000,200
1599782846,35,-95.4922,10000,200
1599782847,35,-95.49327,10000,200
1599782848,35,-95.49434,10000,200
1599782849,35,-95.49541,10000,200
1599782850,35,-95.49648,10000,200
1599782851,35,-95.49755,10000,200
1599782852,35,-95.49862,10000,200
1599782853,35,-95.49969,10000,200
1599782854,35,-95.50076,10000,200
1599782855,35,-95.50183,10000,200
1599782856,35,-95.5029,10000,200
1599782857,35,-95.50397,10000,200
1599782858,35,-95.50504,10000,200
1599782859,35,-95.50611,10000,200
1599782860,35,-95.50718,10000,200
1599782861,35,-95.50825,10000,200
1599782862,35,-95.50932,10000,200
1599782863,35,-95.51039,10000,200
1599782864,35,-95.51146,10000,200
1599782865,35,-95.51253,10000,200
1599782866,35,-95.5136,10000,200
1599782867,35,-95.51467,10000,200
1599782868,35,-95.51574,10000,200
1599782869,35,-95.51681,10000,200
1599782870,35,-95.51788,10000,200
1599782871,35,-95.51895,10000,200
1599782872,35,-95.52002,10000,200
1599782873,35,-95.52109,10000,200
1599782874,35,-95.52216,10000,200
1599782875,35,-95.52323,10000,200
1599782876,35,-95.5243,10000,200
1599782877,35,-95.52537,10000,200
1599782878,35,-95.52644,10000,200
1599782879,35,-95.52751,10000,200
1599782880,35,-95.52858,10000,200
1599782881,35,-95.52965,10000,200
1599782882,35,-95.53072,10000,200
1599782883,35,-95.53179,10000,200
1599782884,35,-95.53286,10000,200
1599782885,35,-95.53393,10000,200
1599782886,35,-95.535,10000,200
1599782887,35,-95.53607,10000,200
1599782888,35,-95.53714,10000,200
1599782889,35,-95.53821,10000,200
1599782890,35,-95.53928,10000,200
1599782891,35,-95.54035,10000,200
1599782892,35,-95.54142,10000,200
1599782893,35,-95.54249,10000,200
1599782894,35,-95.54356,10000,200
1599782895,35,-95.54463,10000,200
1599782896,35,-95.5457,10000,200
1599782897,35,-95.54677,10000,200
1599782898,35,-95.54784,10000,200
1599782899,35,-95.54891,10000,200
1599782900,35,-95.54998,10000,200
1599782901,35,-95.55105,10000,200
1599782902,35,-95.55212,10000,200
1599782903,35,-95.55319,10000,200
1599782904,35,-95.55426,10000,200
1599782905,35,-95.55533,10000,200
1599782906,35,-95.5564,10000,200
1599782907,35,-95.55747,10000,200
1599782908,35,-95.55854,10000,200
1599782909,35,-95.55961,10000,200
1599782910,35,-95.56068,10000,200
1599782911,35,-95.56175,10000,200
1599782912,35,-95.56282,10000,200
1599782913,35,-95.56389,10000,200
1599782914,35,-95.56496,10000,200
1599782915,35,-95.56603,10000,200
1599782916,35,-95.5671,10000,200
1599782917,35,-95.56817,10000,200
1599782918,35,-95.56924,10000,200
1599782919,35,-95.57031,10000,200
1599782920,35,-95.57138,10000,200
1599782921,35,-95.57245,10000,200
1599782922,35,-95.57352,10000,200
1599782923,35,-95.57459,10000,200
1599782924,35,-95.57566,10000,200
1599782925,35,-95.57673,10000,200
1599782926,35,-95.5778,10000,200
1599782927,35,-95.57887,10000,200
1599782928,35,-95.57994,10000,200
1599782929,35,-95.58101,10000,200
1599782930,35,-95.58208,10000,200
1599782931,35,-95.58315,10000,200
1599782932,35,-95.58422,10000,200
1599782933,35,-95.58529,10000,200
1599782934,35,-95.58636,10000,200
1599782935,35,-95.58743,10000,200
1599782936,35,-95.5885,10000,200
1599782937,35,-95.58957,10000,200
1599782938,35,-95.59064,10000,200
1599782939,35,-95.59171,10000,200
1599782940,35,-95.59278,10000,200
1599782941,35,-95.59385,10000,200
1599782942,35,-95.59492,10000,200
1599782943,35,-95.59599,10000,200
1599782944,35,-95.59706,10000,200
1599782945,35,-95.59813,10000,200
1599782946,35,-95.5992,10000,200
1599782947,35,-95.60027,10000,200
1599782948,35,-95.60134,10000,200
1599782949,35,-95.60241,10000,200
1599782950,35,-95.60348,10000,200
1599782951,35,-95.60455,10000,200
1599782952,35,-95.60562,10000,200
1599782953,35,-95.60669,10000,200
1599782954,35,-95.60776,10000,200
1599782955,35,-95.60883,10000,200
1599782956,35,-95.6099,10000,200
1599782957,35,-95.61097,10000,200
1599782958,35,-95.61204,10000,200
1599782959,35,-95.61311,10000,200
1599782960,35,-95.61418,10000,200
1599782961,35,-95.61525,10000,200
1599782962,35,-95.61632,10000,200
1599782963,35,-95.61739,10000,200
1599782964,35,-95.61846,10000,200
1599782965,35,-95.61953,10000,200
1599782966,35,-95.6206,10000,200
1599782967,35,-95.62167,10000,200
1599782968,35,-95.62274,10000,200
1599782969,35,-95.62381,10000,200
1599782970,35,-95.62488,10000,200
1599782971,35,-95.62595,10000,200
1599782972,35,-95.62702,10000,200
1599782973,35,-95.62809,10000,200
1599782974,35,-95.62916,10000,200
1599782975,35,-95.63023,10000,200
1599782976,35,-95.6313,10000,200
1599782977,35,-95.63237,10000,200
1599782978,35,-95.63344,10000,200
1599782979,35,-95.63451,10000,200
1599782980,35,-95.63558,10000,200
1599782981,35,-95.63665,10000,200
1599782982,35,-95.63772,10000,200
1599782983,35,-95.63879,10000,200
1599782984,35,-95.63986,10000,200
1599782985,35,-95.64093,10000,200
1599782986,35,-95.642,10000,200
1599782987,35,-95.64307,10000,200
1599782988,35,-95.64414,10000,200
1599782989,35,-95.64521,10000,200
1599782990,35,-95.64628,10000,200
1599782991,35,-95.64735,10000,200
1599782992,35,-95.64842,10000,200
1599782993,35,-95.64949,10000,200
1599782994,35,-95.65056,10000,200
1599782995,35,-95.65163,10000,200
1599782996,35,-95.6527,10000,200
1599782997,35,-95.65377,10000,200
1599782998,35,-95.65484,10000,200
1599782999,35,-95.65591,10000,200
1599783000,35,-95.65698,10000,200
1599783001,35,-95.65805,10000,200
1599783002,35,-95.65912,10000,200
1599783003,35,-95.66019,10000,200
1599783004,35,-95.66126,10000,200
1599783005,35,-95.66233,10000,200
1599783006,35,-95.6634,10000,200
1599783007,35,-95.66447,10000,200
1599783008,35,-95.66554,10000,200
1599783009,35,-95.66661,10000,200
1599783010,35,-95.66768,10000,200
1599783011,35,-95.66875,10000,200
1599783012,35,-95.66982,10000,200
1599783013,35,-95.67089,10000,200
1599783014,35,-95.67196,10000,200
1599783015,35,-95.67303,10000,200
1599783016,35,-95.6741,10000,200
1599783017,35,-95.67517,10000,200
1599783018,35,-95.67624,10000,200
1599783019,35,-95.67731,10000,200
1599783020,35,-95.67838,10000,200
1599783021,35,-95.67945,10000,200
1599783022,35,-95.68052,10000,200
1599783023,35,-95.68159,10000,200
1599783024,35,-95.68266,10000,200
1599783025,35,-95.68373,10000,200
1599783026,35,-95.6848,10000,200
1599783027,35,-95.68587,10000,200
1599783028,35,-95.68694,10000,200
1599783029,35,-95.68801,10000,200
1599783030,35,-95.68908,10000,200
1599783031,35,-95.69015,10000,200
1599783032,35,-95.69122,10000,200
1599783033,35,-95.69229,10000,200
1599783034,35,-95.69336,10000,200
1599783035,35,-95.69443,10000,200
1599783036,35,-95.6955,10000,200
1599783037,35,-95.69657,10000,200
1599783038,35,-95.69764,10000,200
1599783039,35,-95.69871,10000,200
1599783040,35,-95.69978,10000,200
1599783041,35,-95.70085,10000,200
1599783042,35,-95.70192,10000,200
1599783043,35,-95.70299,10000,200
1599783044,35,-95.70406,10000,200
1599783045,35,-95.70513,10000,200
1599783046,35,-95.7062,10000,200
1599783047,35,-95.70727,10000,200
1599783048,35,-95.70834,10000,200
1599783049,35,-95.70941,10000,200
1599783050,35,-95.71048,10000,200
1599783051,35,-95.71155,10000,200
1599783052,35,-95.71262,10000,200
1599783053,35,-95.71369,10000,200
1599783054,35,-95.71476,10000,200
1599783055,35,-95.71583,10000,200
1599783056,35,-95.7169,10000,200
1599783057,35,-95.71797,10000,200
1599783058,35,-95.71904,10000,200
1599783059,35,-95.72011,10000,200
1599783060,35,-95.72118,10000,200
1599783061,35,-95.72225,10000,200
1599783062,35,-95.72332,10000,200
1599783063,35,-95.72439,10000,200
1599783064,35,-95.72546,10000,200
1599783065,35,-95.72653,10000,200
1599783066,35,-95.7276,10000,200
1599783067,35,-95.72867,10000,200
1599783068,35,-95.72974,10000,200
1599783069,35,-95.73081,10000,200
1599783070,35,-95.73188,10000,200
